antecedent,consequent,fitness,support,confidence,lift,coverage,rhs_support,conviction,amplitude,inclusion,interestingness,comprehensibility,netconf,yulesq
"[Whole weight(interval_4), Rings(interval_2), Viscera weight(interval_3)]","[Length(interval_5), Diameter(interval_4)]",0.0803275293003688,0.0033516878142207324,0.15730337078651685,6.773775049229701,0.021307158247546084,0.02322240842710079,1.1591094086665068,1.0,0.5555555555555556,0.022703561071081096,0.6131471927654585,0.1370000439763407,0.8001444738743078
[Rings(interval_3)],[Length(interval_5)],0.07935479794669364,0.018673689250658366,0.1400359066427289,1.657025444891441,0.1333492937514963,0.08451041417285132,1.0645672219326132,1.0,0.2222222222222222,0.030942639905603784,0.6309297535714574,0.06406905581399962,0.3290205916436385
[Length(interval_5)],[Viscera weight(interval_2)],0.07680668655615094,0.011970313622216903,0.141643059490085,0.3335079253044448,0.08451041417285132,0.4247067273162557,0.6702261559648901,1.0,0.2222222222222222,0.0039921830206853,0.6309297535714574,-0.30919376059359693,-0.6652703659073086
"[Sex(M), Diameter(interval_3)]",[Rings(interval_3)],0.07428739030868368,0.012449126167105579,0.13612565445026178,1.0208202129959487,0.09145319607373713,0.1333492937514963,1.0032138478391768,1.0,0.3333333333333333,0.01270828174965644,0.5,0.0030558257282591503,0.01311698694223196
[Length(interval_4)],"[Shell weight(interval_2), Sex(I), Diameter(interval_4)]",0.07374245719744627,0.04883887957864496,0.09864603481624758,1.9621166067974578,0.4950921714148911,0.05027531721331099,1.0536645085852319,1.0,0.4444444444444444,0.095826456230597,0.8613531161467861,0.09580108460287626,0.9491862715699371
[Length(interval_4)],"[Height(interval_1), Diameter(interval_3)]",0.07374245719744627,0.04883887957864496,0.09864603481624758,0.3112118485101708,0.4950921714148911,0.31697390471630355,0.7577778782439291,1.0,0.3333333333333333,0.015199060278266898,0.7924812503605781,-0.43241133834638845,-0.8237504782837345
[Whole weight(interval_4)],"[Shell weight(interval_3), Rings(interval_3), Viscera weight(interval_3)]",0.0726309981193165,0.0062245630835527895,0.13903743315508021,8.416802294040146,0.044768972947091215,0.016519032798659326,1.142303980538203,1.0,0.4444444444444444,0.0523908387681295,0.8613531161467861,0.1282604907991905,0.8736044547902688
[Viscera weight(interval_3)],"[Rings(interval_3), Whole weight(interval_3)]",0.07260628934360434,0.015800813981326312,0.12941176470588237,3.1427496580027365,0.1220971989466124,0.04117787886042614,1.1013497337414022,1.0,0.3333333333333333,0.04965781488899131,0.7924812503605781,0.10050530165706859,0.6663192598106987
[Shell weight(interval_3)],"[Viscera weight(interval_2), Length(interval_4), Sex(F)]",0.07218389784063999,0.014124970074215945,0.13024282560706402,0.8293053087815647,0.10845104141728514,0.15705051472348575,0.969177961498124,1.0,0.4444444444444444,0.011713873057085569,0.8613531161467861,-0.030068667411195883,-0.1208569706297905
[Rings(interval_5)],[Shell weight(interval_4)],0.0715482745647936,0.00023940627244433804,0.14285714285714285,14.20748299319728,0.0016758439071103662,0.010055063442662198,1.1549357593168939,1.0,0.2222222222222222,0.0034013603492674713,0.6309297535714574,0.13302500856457689,0.8875428571428572
"[Length(interval_4), Shell weight(interval_4)]",[Rings(interval_2)],0.0715482745647936,0.00023940627244433804,0.14285714285714285,0.19654620741577264,0.0016758439071103662,0.7268374431410103,0.31868964966882124,1.0,0.3333333333333333,4.7054392183542105e-05,0.5,-0.5849606029462143,-0.8826570173171362
"[Viscera weight(interval_3), Sex(I)]","[Length(interval_5), Whole weight(interval_4)]",0.0715482745647936,0.00023940627244433804,0.14285714285714285,3.6164502164502164,0.0016758439071103662,0.03950203495331578,1.1205809592211313,1.0,0.4444444444444444,0.0008658008161771745,0.6826061944859854,0.10352860568687906,0.6056112224448897
"[Shucked weight(interval_2), Diameter(interval_4), Shell weight(interval_4)]","[Rings(interval_2), Length(interval_4)]",0.0715482745647936,0.00023940627244433804,0.14285714285714285,0.37155310442981676,0.0016758439071103662,0.3844864735456069,0.7180991141967918,1.0,0.5555555555555556,8.895213864833985e-05,0.6131471927654585,-0.24203494347379237,-0.5793357933579336
"[Length(interval_4), Shell weight(interval_4)]",[Height(interval_2)],0.0715482745647936,0.00023940627244433804,0.14285714285714285,25.944099378881987,0.0016758439071103662,0.005506344266219775,1.1602425983560765,1.0,0.3333333333333333,0.006211179768227557,0.5,0.13758136348064404,0.9383177570093458
[Viscera weight(interval_4)],"[Whole weight(interval_5), Shucked weight(interval_4), Length(interval_5)]",0.07113306368626858,0.0019152501795547043,0.14035087719298245,48.853801169590646,0.013646157529327269,0.0028728752693320567,1.1599233899928174,1.0,0.4444444444444444,0.09356720855926022,0.8613531161467861,0.13938000340657467,0.9881656804733728
"[Whole weight(interval_4), Rings(interval_3)]",[Diameter(interval_4)],0.07083792195355519,0.0016758439071103662,0.14,0.2997334700153767,0.011970313622216903,0.4670816375389035,0.6196725144896469,1.0,0.3333333333333333,0.0005023063079531564,0.5,-0.33104434213714556,-0.6908964024556755
"[Length(interval_4), Whole weight(interval_4)]","[Rings(interval_4), Diameter(interval_4)]",0.06854092759048469,0.0007182188173330142,0.13636363636363635,6.862541073384447,0.005266937993775437,0.019870720612880057,1.1348865340271912,1.0,0.4444444444444444,0.004928805286136469,0.6826061944859854,0.11710972541297449,0.7788286649690797
[Diameter(interval_3)],"[Length(interval_3), Sex(M), Whole weight(interval_2)]",0.06710331961640792,0.03231984677998564,0.1018867924528302,2.895109742010012,0.3172133109887479,0.03519272204931769,1.0742602044408855,1.0,0.4444444444444444,0.09356877927204754,0.8613531161467861,0.0976792188202916,0.928183464091732
"[Sex(M), Whole weight(interval_5)]",[Viscera weight(interval_5)],0.06690607293911101,0.00047881254488867607,0.13333333333333333,278.4666666666667,0.0035910940866650705,0.00047881254488867607,1.1532936778328204,1.0,0.3333333333333333,0.13333331804923645,0.5,0.1333333333333333,1.0
"[Length(interval_5), Diameter(interval_5), Shell weight(interval_4), Shucked weight(interval_3)]",[Height(interval_2)],0.06690607293911101,0.00047881254488867607,0.13333333333333333,24.21449275362319,0.0035910940866650705,0.005506344266219775,1.147492679692823,1.0,0.5555555555555556,0.011594201569498823,0.3868528072345416,0.12828768220406853,0.9361776738749269
[Length(interval_4)],"[Diameter(interval_3), Whole weight(interval_2), Height(interval_1)]",0.06651280453102998,0.0440507541297582,0.08897485493230174,0.7344821522771232,0.4950921714148911,0.12113957385683505,0.9646939284841107,1.0,0.4444444444444444,0.0323541514913066,0.8613531161467861,-0.06370413985195617,-0.2970102281667978
[Shell weight(interval_2)],"[Sex(I), Viscera weight(interval_2)]",0.0664311569142216,0.04117787886042614,0.09168443496801706,1.8150041936559584,0.4491261671055782,0.05051472348575533,1.0453253396365743,1.0,0.3333333333333333,0.0747372860319787,0.7924812503605781,0.07473528242564413,0.7082191780821918
"[Diameter(interval_5), Length(interval_5)]","[Shucked weight(interval_4), Viscera weight(interval_3)]",0.06633050035910941,0.007661000718218817,0.125,13.387820512820513,0.06128800574575054,0.009336844625329183,1.1321864632853378,1.0,0.4444444444444444,0.10256391445214103,0.6826061944859854,0.1232147411374649,0.9752712591471108
"[Shell weight(interval_4), Sex(M)]","[Length(interval_5), Viscera weight(interval_3), Shucked weight(interval_3)]",0.06557650071301434,0.0007182188173330142,0.13043478260869565,3.0268115942028984,0.005506344266219775,0.043093129039980846,1.1004429016040218,1.0,0.5555555555555556,0.0021739126696824138,0.7737056144690831,0.08782524962843563,0.5423695947256156
[Rings(interval_3)],"[Diameter(interval_5), Length(interval_5)]",0.06511162908446658,0.015322001436437634,0.11490125673249552,1.8747755834829443,0.1333492937514963,0.06128800574575054,1.0605731862061194,1.0,0.3333333333333333,0.028725208813407534,0.7924812503605781,0.06186258269934632,0.3971876910535969
"[Shell weight(interval_4), Diameter(interval_5), Length(interval_5)]",[Height(interval_2)],0.06499494157714673,0.0009576250897773521,0.12903225806451613,23.43338008415147,0.007421594445774479,0.005506344266219775,1.1418260491758214,1.0,0.4444444444444444,0.02244038756215533,0.43067655807339306,0.1244495277220173,0.9397215204747077
"[Length(interval_5), Diameter(interval_5), Shell weight(interval_4)]",[Height(interval_2)],0.06499494157714673,0.0009576250897773521,0.12903225806451613,23.43338008415147,0.007421594445774479,0.005506344266219775,1.1418260491758214,1.0,0.4444444444444444,0.02244038756215533,0.43067655807339306,0.1244495277220173,0.9397215204747077
"[Shell weight(interval_4), Diameter(interval_5)]","[Viscera weight(interval_3), Whole weight(interval_5), Length(interval_5)]",0.06499494157714673,0.0009576250897773521,0.12903225806451613,89.82795698924731,0.007421594445774479,0.0014364376346660283,1.1464989049379757,1.0,0.5555555555555556,0.08602148565492876,0.7737056144690831,0.12854986539688465,0.9935057125676489
"[Viscera weight(interval_3), Diameter(interval_4)]","[Sex(M), Length(interval_5)]",0.06410643539505896,0.008858032080440507,0.11935483870967742,2.88176393809435,0.07421594445774479,0.041417285132870484,1.08850051871359,1.0,0.4444444444444444,0.025526703278107465,0.6826061944859854,0.08418545675984548,0.5761038961038961
"[Whole weight(interval_5), Shell weight(interval_3)]","[Sex(M), Viscera weight(interval_5)]",0.06261970313622217,0.00023940627244433804,0.125,261.0625,0.0019152501795547043,0.00047881254488867607,1.142309928520127,1.0,0.4444444444444444,0.0624999964177898,0.6826061944859854,0.12476013432477809,0.9966467065868263
"[Whole weight(interval_5), Shell weight(interval_4), Sex(M)]",[Viscera weight(interval_5)],0.06261970313622217,0.00023940627244433804,0.125,261.0625,0.0019152501795547043,0.00047881254488867607,1.142309928520127,1.0,0.4444444444444444,0.0624999964177898,0.43067655807339306,0.12476013432477809,0.9966467065868263
[Shucked weight(interval_3)],"[Rings(interval_3), Viscera weight(interval_3)]",0.060343222371736484,0.01340675125688293,0.10727969348659004,4.227427166919685,0.12497007421594446,0.025377064879099832,1.0917450045774888,1.0,0.3333333333333333,0.05667588257256491,0.7924812503605781,0.0935998029257145,0.7930544453326228
"[Diameter(interval_5), Shucked weight(interval_3), Length(interval_5)]",[Viscera weight(interval_4)],0.0602011888565139,0.004548719176442423,0.11585365853658537,8.489837398373984,0.039262628680871436,0.013646157529327269,1.115600208035795,1.0,0.4444444444444444,0.03861784412429645,0.43067655807339306,0.1063844335178961,0.8640093786635404
[Shell weight(interval_4)],"[Sex(M), Whole weight(interval_4), Length(interval_5), Viscera weight(interval_3)]",0.06012232520492036,0.0011970313622216902,0.11904761904761904,8.723893065998329,0.010055063442662198,0.013646157529327269,1.1196449022640067,1.0,0.5555555555555556,0.010442770608011524,0.8982444017039272,0.10647204468244369,0.8277451989793635
[Shell weight(interval_4)],"[Sex(M), Length(interval_4)]",0.06012232520492036,0.0011970313622216902,0.11904761904761904,0.5358425697865353,0.010055063442662198,0.2221690208283457,0.8829432736543101,1.0,0.3333333333333333,0.0006414201774317423,0.7924812503605781,-0.10416882593424308,-0.36029953595825615
"[Sex(M), Whole weight(interval_4)]",[Shell weight(interval_4)],0.059827372796316204,0.0026334689968877186,0.11702127659574468,11.638044579533942,0.022504189609767775,0.010055063442662198,1.1211424582697558,1.0,0.3333333333333333,0.030648410261715168,0.5,0.10942882006868122,0.8908473857248913
"[Length(interval_5), Shucked weight(interval_2)]",[Whole weight(interval_4)],0.05873805056483177,0.0011970313622216902,0.11627906976744186,2.59731376694441,0.010294469715106535,0.044768972947091215,1.080919320086186,1.0,0.3333333333333333,0.00310906514557637,0.5,0.07225391253473744,0.48148148148148145
"[Whole weight(interval_3), Sex(I)]","[Shucked weight(interval_3), Viscera weight(interval_3)]",0.0580514171009742,0.0007182188173330142,0.11538461538461539,1.5750377073906485,0.0062245630835527895,0.07325831936796744,1.0476210302796887,1.0,0.4444444444444444,0.0011312215249478625,0.6826061944859854,0.04239015621814946,0.24712364284556798
[Diameter(interval_3)],"[Sex(M), Viscera weight(interval_2)]",0.05666502545385557,0.027292315058654537,0.0860377358490566,0.42379672481310077,0.3172133109887479,0.20301651903279866,0.872009176120183,1.0,0.3333333333333333,0.011566318160170359,0.7924812503605781,-0.17132551800788584,-0.5727745800768982
[Viscera weight(interval_3)],"[Sex(M), Rings(interval_3)]",0.056104859947330624,0.01220971989466124,0.1,1.6444881889763778,0.1220971989466124,0.06080919320086186,1.043545340887931,1.0,0.3333333333333333,0.02007868146564571,0.7924812503605781,0.04464139623670574,0.3093933093933094
"[Shucked weight(interval_2), Whole weight(interval_4)]",[Height(interval_2)],0.055675258691777724,0.00023940627244433804,0.1111111111111111,20.178743961352655,0.0021546564519990424,0.005506344266219775,1.1188053627005026,1.0,0.3333333333333333,0.004830917597510322,0.5,0.10583280017061206,0.9185562239703841
"[Length(interval_5), Diameter(interval_5), Shucked weight(interval_4), Rings(interval_3)]",[Height(interval_2)],0.055675258691777724,0.00023940627244433804,0.1111111111111111,20.178743961352655,0.0021546564519990424,0.005506344266219775,1.1188053627005026,1.0,0.5555555555555556,0.004830917597510322,0.3868528072345416,0.10583280017061206,0.9185562239703841
[Diameter(interval_3)],"[Viscera weight(interval_2), Height(interval_1), Length(interval_4)]",0.05567090220027916,0.02681350251376586,0.08452830188679246,0.22191999810253432,0.3172133109887479,0.3808953794589418,0.6762684437072564,1.0,0.4444444444444444,0.0059504142291148514,0.8613531161467861,-0.43405514832358605,-0.8421031284991347
"[Shucked weight(interval_4), Sex(M), Shell weight(interval_3)]",[Rings(interval_3)],0.054532866598942735,0.0009576250897773521,0.10810810810810811,0.8107137658304625,0.008858032080440507,0.1333492937514963,0.9716992767028676,1.0,0.4444444444444444,0.000776359664797746,0.43067655807339306,-0.025466771118945023,-0.11967358959413443
"[Diameter(interval_5), Length(interval_5), Height(interval_1)]",[Viscera weight(interval_2)],0.05422208660227554,0.005985156811108451,0.10245901639344263,0.24124651154194465,0.058415130476418484,0.4247067273162557,0.6409660207070027,1.0,0.4444444444444444,0.0014438961327726742,0.43067655807339306,-0.34223968688649625,-0.7504747149996229
"[Diameter(interval_5), Shucked weight(interval_3)]","[Length(interval_5), Viscera weight(interval_2)]",0.052274359588221214,0.004548719176442423,0.1,8.354000000000001,0.04548719176442423,0.011970313622216903,1.0978107626419809,1.0,0.4444444444444444,0.03799995861830771,0.6826061944859854,0.09222473037371455,0.8682408500590318
"[Diameter(interval_5), Shucked weight(interval_3)]","[Viscera weight(interval_4), Length(interval_5)]",0.052274359588221214,0.004548719176442423,0.1,7.594545454545454,0.04548719176442423,0.013167344984438592,1.0964807277950679,1.0,0.4444444444444444,0.03454541692573428,0.6826061944859854,0.09097065462753946,0.848421052631579
[Rings(interval_3)],"[Sex(M), Viscera weight(interval_3)]",0.0518858294266843,0.01220971989466124,0.09156193895870736,1.6069505001282378,0.1333492937514963,0.05697869284175246,1.03806890926313,1.0,0.3333333333333333,0.01962035813903825,0.7924812503605781,0.039904480395171436,0.29832965647652065
"[Diameter(interval_5), Length(interval_5)]",[Viscera weight(interval_2)],0.051820703405554225,0.005985156811108451,0.09765625,0.22993808131341603,0.06128800574575054,0.4247067273162557,0.637554449381119,1.0,0.3333333333333333,0.001376213501548955,0.5,-0.34840342865340473,-0.763047135292231
"[Rings(interval_4), Sex(I)]","[Shucked weight(interval_3), Length(interval_4)]",0.050119703136222174,0.00023940627244433804,0.1,1.4503472222222222,0.0023940627244433805,0.06894900646396936,1.0345011039289227,1.0,0.4444444444444444,0.00034722220232105444,0.6826061944859854,0.031125509959203254,0.20068079839084016
[Shucked weight(interval_5)],"[Height(interval_2), Viscera weight(interval_3)]",0.050119703136222174,0.00023940627244433804,0.1,37.97272727272727,0.0023940627244433805,0.0026334689968877186,1.1081850344479023,1.0,0.3333333333333333,0.009090908569860334,0.7924812503605781,0.09760019198464122,0.9576171415116553
[Shell weight(interval_2)],"[Rings(interval_2), Diameter(interval_3)]",0.049050912372710136,0.03040459660043093,0.06769722814498934,0.26451947798093584,0.4491261671055782,0.2559253052429974,0.7981041322836687,1.0,0.3333333333333333,0.008042549478411865,0.7924812503605781,-0.34168999480155554,-0.8103530970782095
"[Diameter(interval_5), Shell weight(interval_4)]","[Shucked weight(interval_5), Length(interval_5), Viscera weight(interval_4)]",0.048746206182860054,0.0007182188173330142,0.0967741935483871,80.84516129032258,0.007421594445774479,0.0011970313622216902,1.1058175724203971,1.0,0.5555555555555556,0.058064506145065746,0.7737056144690831,0.09629180088075562,0.9910313901345291
[Shell weight(interval_4)],"[Viscera weight(interval_3), Sex(M), Length(interval_5), Shucked weight(interval_4)]",0.048097860163936294,0.0009576250897773521,0.09523809523809523,15.91238095238095,0.010055063442662198,0.005985156811108451,1.0986479845771957,1.0,0.5555555555555556,0.015238091744587377,0.8982444017039272,0.09015949789831286,0.9074997102121247
[Shell weight(interval_4)],"[Shucked weight(interval_3), Viscera weight(interval_3), Sex(M)]",0.048097860163936294,0.0009576250897773521,0.09523809523809523,2.8826777087646653,0.010055063442662198,0.03303806559731865,1.0687474011819107,1.0,0.4444444444444444,0.0027605238667730756,0.8613531161467861,0.06283180745091263,0.5172544558210087
"[Rings(interval_3), Sex(M)]",[Whole weight(interval_4)],0.048028762684290995,0.005506344266219775,0.09055118110236221,2.02263253189608,0.06080919320086186,0.044768972947091215,1.0503406098330683,1.0,0.3333333333333333,0.01113729636287791,0.5,0.048746439832925544,0.3906434723864212
"[Diameter(interval_5), Viscera weight(interval_3)]","[Shell weight(interval_4), Length(interval_5)]",0.047609201906544496,0.004309312903998085,0.09090909090909091,10.849350649350649,0.04740244194397893,0.008379219535551832,1.0907828585108927,1.0,0.4444444444444444,0.04675319851901895,0.6826061944859854,0.08663666065023189,0.9177153920619555
"[Length(interval_5), Diameter(interval_5), Shucked weight(interval_3)]",[Shell weight(interval_4)],0.0475272543604057,0.0035910940866650705,0.09146341463414634,9.096254355400697,0.039262628680871436,0.010055063442662198,1.089603822787942,1.0,0.4444444444444444,0.03266547714295135,0.43067655807339306,0.08473528106823554,0.8739128390766772
[Whole weight(interval_4)],"[Length(interval_4), Viscera weight(interval_3)]",0.04748949877032233,0.004069906631553747,0.09090909090909091,1.4383608815426996,0.044768972947091215,0.06320325592530525,1.030476418482164,1.0,0.3333333333333333,0.005853988786453172,0.7924812503605781,0.029004329004328994,0.20489296636085627
"[Diameter(interval_4), Shucked weight(interval_3), Viscera weight(interval_2)]",[Length(interval_5)],0.04725009249787799,0.0035910940866650705,0.09090909090909091,1.0757146536183364,0.03950203495331578,0.08451041417285132,1.0070385444098633,1.0,0.4444444444444444,0.003862989210415468,0.43067655807339306,0.006661832683766882,0.04167848029486816
"[Diameter(interval_5), Shucked weight(interval_3)]","[Shell weight(interval_2), Length(interval_5)]",0.046771795421040034,0.004069906631553747,0.08947368421052632,5.578083267871171,0.04548719176442423,0.016040220253770648,1.080649469085454,1.0,0.4444444444444444,0.022702255963049502,0.6826061944859854,0.07693292674877561,0.7711004379523413
"[Length(interval_4), Shucked weight(interval_3)]","[Diameter(interval_5), Height(interval_1)]",0.046395356183332,0.005985156811108451,0.08680555555555555,1.2767141040688577,0.06894900646396936,0.067991381374192,1.0206025937803522,1.0,0.4444444444444444,0.007641323166659926,0.6826061944859854,0.020207458358332625,0.14246508085379594
[Rings(interval_3)],"[Diameter(interval_5), Viscera weight(interval_3), Length(interval_5)]",0.04578161420001556,0.010773282259995211,0.0807899461400359,1.917384119471193,0.1333492937514963,0.0421355039502035,1.0420518052729228,1.0,0.4444444444444444,0.020656467042777057,0.8613531161467861,0.04460210083616849,0.40134864354663796
[Whole weight(interval_5)],[Viscera weight(interval_5)],0.04569395172698979,0.00047881254488867607,0.09090909090909091,189.86363636363635,0.005266937993775437,0.00047881254488867607,1.0994733062006221,1.0,0.2222222222222222,0.09090908048811577,0.6309297535714574,0.09090909090909088,1.0
[Whole weight(interval_5)],"[Sex(M), Viscera weight(interval_5)]",0.04569395172698979,0.00047881254488867607,0.09090909090909091,189.86363636363635,0.005266937993775437,0.00047881254488867607,1.0994733062006221,1.0,0.3333333333333333,0.09090908048811577,0.7924812503605781,0.09090909090909088,1.0
"[Length(interval_5), Whole weight(interval_5)]","[Shucked weight(interval_3), Viscera weight(interval_3)]",0.04569395172698979,0.00047881254488867607,0.09090909090909091,1.2409387997623291,0.005266937993775437,0.07325831936796744,1.0194158486952356,1.0,0.4444444444444444,0.0005941769966543515,0.6826061944859854,0.017744229296575858,0.11768974024089392
"[Length(interval_5), Shucked weight(interval_3), Sex(M)]","[Height(interval_1), Viscera weight(interval_4)]",0.04563178367154407,0.0021546564519990424,0.0891089108910891,6.892739273927393,0.02418003351687814,0.012927938711994253,1.083633458587919,1.0,0.5555555555555556,0.014851477487550453,0.6131471927654585,0.07806867536606456,0.7951458472500557
[Diameter(interval_5)],"[Viscera weight(interval_2), Length(interval_5)]",0.04493888713038644,0.005985156811108451,0.08389261744966443,7.008389261744966,0.07134306918841274,0.011970313622216903,1.0785085953867375,1.0,0.3333333333333333,0.04194624862063414,0.7924812503605781,0.07744765740841665,0.8677005088441968
[Diameter(interval_5)],"[Length(interval_5), Viscera weight(interval_2)]",0.04493888713038644,0.005985156811108451,0.08389261744966443,7.008389261744966,0.07134306918841274,0.011970313622216903,1.0785085953867375,1.0,0.3333333333333333,0.04194624862063414,0.7924812503605781,0.07744765740841665,0.8677005088441968
"[Rings(interval_4), Shell weight(interval_3)]","[Shucked weight(interval_2), Diameter(interval_5), Length(interval_5)]",0.044923256989333124,0.0009576250897773521,0.08888888888888889,17.68042328042328,0.010773282259995211,0.005027531721331099,1.0920429529887827,1.0,0.5555555555555556,0.016931213049541535,0.7737056144690831,0.08477465849198665,0.9187503642828
[Shucked weight(interval_2)],"[Viscera weight(interval_2), Diameter(interval_3)]",0.04483113312491067,0.026334689968877185,0.06332757628094415,1.1969198467217363,0.4158486952358152,0.052908786210198705,1.0111231950540163,1.0,0.3333333333333333,0.03152031435395052,0.7924812503605781,0.017835773002255625,0.17306604821114183
[Viscera weight(interval_4)],"[Shell weight(interval_3), Sex(M), Whole weight(interval_5)]",0.04445816480391786,0.0011970313622216902,0.08771929824561403,61.067251461988306,0.013646157529327269,0.0014364376346660283,1.0945792895158466,1.0,0.4444444444444444,0.07309939425608067,0.8613531161467861,0.08747657979901206,0.9949629486123892
[Diameter(interval_4)],[Shucked weight(interval_1)],0.04436587217570236,0.02824994014843189,0.06048180420297283,0.13744967146671247,0.4670816375389035,0.44002872875269333,0.5960196127678642,1.0,0.2222222222222222,0.0038829187311727165,0.6309297535714574,-0.7122046288608186,-0.9628273339999028
[Length(interval_4)],"[Sex(F), Diameter(interval_4), Viscera weight(interval_3)]",0.043739398631818624,0.028968158965764903,0.05851063829787234,1.5973786677791684,0.4950921714148911,0.03662915968398372,1.0232413445164465,1.0,0.4444444444444444,0.04627279826531177,0.8613531161467861,0.04333757049322556,0.6026796674967556
"[Shell weight(interval_4), Sex(M)]","[Viscera weight(interval_2), Length(interval_5)]",0.04371766714200955,0.00047881254488867607,0.08695652173913043,7.264347826086956,0.005506344266219775,0.011970313622216903,1.0821277517470955,1.0,0.4444444444444444,0.003478260470849646,0.6826061944859854,0.07540139415126329,0.7813449023861171
"[Viscera weight(interval_3), Shell weight(interval_4)]",[Whole weight(interval_3)],0.04371766714200955,0.00047881254488867607,0.08695652173913043,0.4026800347054854,0.005506344266219775,0.2159444577447929,0.8587274986604647,1.0,0.3333333333333333,0.00019280823009144382,0.5,-0.12970212053337793,-0.48772040302267
"[Shell weight(interval_4), Sex(M)]","[Shucked weight(interval_3), Diameter(interval_4)]",0.04371766714200955,0.00047881254488867607,0.08695652173913043,1.1006587615283265,0.005506344266219775,0.07900406990663156,1.0087098281974984,1.0,0.4444444444444444,0.0005270091622499464,0.6826061944859854,0.007996483222038461,0.05254470426409904
[Height(interval_2)],[Viscera weight(interval_4)],0.04371766714200955,0.00047881254488867607,0.08695652173913043,6.372234935163997,0.005506344266219775,0.013646157529327269,1.0802923036583554,1.0,0.2222222222222222,0.0030511056761839002,0.6309297535714574,0.07371627137803267,0.7530204212552122
[Shucked weight(interval_4)],"[Shell weight(interval_3), Diameter(interval_4)]",0.04357536167447587,0.0014364376346660283,0.08571428571428572,1.6127413127413126,0.016758439071103665,0.05314819248264305,1.0356191644721089,1.0,0.3333333333333333,0.0023166015199408965,0.7924812503605781,0.03312115204007094,0.25617433414043583
[Viscera weight(interval_3)],[Shucked weight(interval_4)],0.042903716430311656,0.009336844625329183,0.07647058823529412,4.563109243697478,0.1220971989466124,0.016758439071103665,1.0646564672478493,1.0,0.2222222222222222,0.04260494678179174,0.6309297535714574,0.06801681130592403,0.813292413925386
"[Diameter(interval_4), Height(interval_1)]","[Viscera weight(interval_1), Length(interval_4)]",0.04225785893333836,0.02681350251376586,0.05770221535291087,1.1931789778668747,0.46468757481446016,0.04836006703375628,1.0099142208242091,1.0,0.4444444444444444,0.03199310214710517,0.6826061944859854,0.017451768125719438,0.18703483289790154
"[Length(interval_5), Shucked weight(interval_3), Viscera weight(interval_3), Diameter(interval_5), Shell weight(interval_4)]","[Height(interval_1), Sex(I)]",0.041786369802888836,0.00023940627244433804,0.08333333333333333,0.25937655240933927,0.0028728752693320567,0.32128321762030165,0.7404183080505798,1.0,0.7777777777777778,6.20963700127072e-05,0.5283208335737188,-0.23863545418167265,-0.6786344238975818
[Length(interval_4)],"[Viscera weight(interval_1), Diameter(interval_4), Height(interval_1)]",0.04048605493193129,0.02681350251376586,0.05415860735009671,1.7536473093128213,0.4950921714148911,0.030883409145319608,1.0246079293903265,1.0,0.4444444444444444,0.04702112469090193,0.8613531161467861,0.046097915078878095,0.7514389510980879
"[Length(interval_4), Rings(interval_3)]","[Diameter(interval_3), Height(interval_1)]",0.03942513070378757,0.0062245630835527895,0.07262569832402235,0.22912201049806752,0.08570744553507302,0.31697390471630355,0.7365160906974797,1.0,0.4444444444444444,0.0014261822828764517,0.6826061944859854,-0.26725385129629703,-0.7359582019086292
"[Length(interval_4), Rings(interval_4), Shell weight(interval_3), Sex(M)]",[Diameter(interval_5)],0.038581241597760635,0.00023940627244433804,0.07692307692307693,1.0782137325761485,0.0031122815417763947,0.07134306918841274,1.0060450083792192,1.0,0.5555555555555556,0.0002581311158194726,0.3868528072345416,0.005597428508091319,0.04077513120710537
[Diameter(interval_3)],"[Rings(interval_3), Shell weight(interval_1)]",0.03827374526269192,0.01843428297821403,0.05811320754716981,2.996776147216399,0.3172133109887479,0.019391908067991383,1.0411103540143518,1.0,0.3333333333333333,0.05524317571530634,0.7924812503605781,0.05671068300299028,0.955485803966329
"[Shell weight(interval_3), Diameter(interval_4)]","[Length(interval_5), Sex(M), Whole weight(interval_3)]",0.03795128621559074,0.0038305003591094086,0.07207207207207207,3.9611190137505923,0.05314819248264305,0.01819487670576969,1.0580618318996071,1.0,0.5555555555555556,0.015173053890248455,0.7737056144690831,0.056901402034145385,0.6689876807712909
[Diameter(interval_5)],"[Length(interval_4), Rings(interval_2)]",0.037748665189524605,0.005027531721331099,0.07046979865771812,0.18328290721873514,0.07134306918841274,0.3844864735456069,0.6621770067993109,1.0,0.3333333333333333,0.0009214595209291093,0.7924812503605781,-0.3381406679573887,-0.8022490912710711
[Viscera weight(interval_3)],"[Shucked weight(interval_4), Whole weight(interval_4)]",0.03740323996488708,0.008139813263107493,0.06666666666666667,5.063030303030303,0.1220971989466124,0.013167344984438592,1.057320701802387,1.0,0.3333333333333333,0.041212040901139446,0.7924812503605781,0.06093991455322242,0.8507614213197969
[Length(interval_5)],"[Viscera weight(interval_4), Sex(F)]",0.036867209546952454,0.005745750538664113,0.0679886685552408,10.922641098278493,0.08451041417285132,0.0062245630835527895,1.0662696937127836,1.0,0.3333333333333333,0.06275868464506625,0.7924812503605781,0.06746565600293954,0.9857554174874981
